Type,Model,error,epoch
validation error,ompk37,0.1608695387840271,5
validation error,ompk37,0.1608695387840271,6
validation error,ompk37,0.1608695387840271,7
validation error,ompk37,0.1608695387840271,8
validation error,ompk37,0.1608695387840271,9
validation error,ompk37,0.1608695387840271,10
validation error,ompk37,0.1608695387840271,11
validation error,ompk37,0.1608695387840271,12
validation error,ompk37,0.1608695387840271,13
validation error,ompk37,0.1608695387840271,14
validation error,ompk37,0.1608695387840271,15
validation error,ompk37,0.1608695387840271,16
validation error,ompk37,0.1608695387840271,17
validation error,ompk37,0.1608695387840271,18
validation error,ompk37,0.1608695387840271,19
training error,output,0.14028382301330566,1
training error,output,0.14028382301330566,2
training error,output,0.14028382301330566,3
training error,output,0.14028382301330566,4
training error,output,0.14028382301330566,5
training error,output,0.14028382301330566,6
training error,output,0.14028382301330566,7
training error,output,0.14028382301330566,8
training error,output,0.14028382301330566,9
training error,output,0.14028382301330566,10
training error,output,0.14028382301330566,11
training error,output,0.14028382301330566,12
training error,output,0.14028382301330566,13
training error,output,0.14028382301330566,14
training error,output,0.14028382301330566,15
training error,output,0.14028382301330566,16
training error,output,0.14028382301330566,17
training error,output,0.14028382301330566,18
training error,output,0.14028382301330566,19
validation error,output,0.10893243551254272,1
validation error,output,0.10893243551254272,2
validation error,output,0.10893243551254272,3
validation error,output,0.10893243551254272,4
validation error,output,0.10893243551254272,5
validation error,output,0.10893243551254272,6
validation error,output,0.10893243551254272,7
validation error,output,0.10893243551254272,8
validation error,output,0.10893243551254272,9
validation error,output,0.10893243551254272,10
validation error,output,0.10893243551254272,11
validation error,output,0.10893243551254272,12
validation error,output,0.10893243551254272,13
validation error,output,0.10893243551254272,14
validation error,output,0.10893243551254272,15
validation error,output,0.10893243551254272,16
validation error,output,0.10893243551254272,17
validation error,output,0.10893243551254272,18
validation error,output,0.10893243551254272,19
